scenario,waypoint,distance_along_m,rx_config_index,rx_config_name,mean_snr_db,capacity_bits_s_hz,time_s,tx_center_x_m,tx_center_y_m,tx_center_z_m
full_lens,1,0.79,7,Simul_-45deg,4.9,2.03,,,,
full_lens,1,0.79,8,Simul_-60deg,9.2,3.2,,,,
full_lens,2,1.57,0,Simul_+60deg,0.5,1.07,,,,
full_lens,2,1.57,1,Simul_+45deg,-0.7,0.87,,,,
full_lens,2,1.57,2,Simul_+30deg,-3.5,0.53,,,,
full_lens,2,1.57,3,Simul_+15deg,1.3,1.2,,,,
full_lens,2,1.57,4,Simul_+0deg,2.1,1.39,,,,
full_lens,2,1.57,5,Simul_-15deg,7.6,2.72,,,,
full_lens,2,1.57,6,Simul_-30deg,7.5,2.69,,,,
full_lens,2,1.57,7,Simul_-45deg,6.2,2.35,,,,
full_lens,2,1.57,8,Simul_-60deg,10.4,3.53,,,,
full_lens,3,2.36,0,Simul_+60deg,-0.6,0.89,,,,
full_lens,3,2.36,1,Simul_+45deg,-0.4,0.92,,,,
full_lens,3,2.36,2,Simul_+30deg,-3.4,0.54,,,,
full_lens,3,2.36,3,Simul_+15deg,1.9,1.33,,,,
full_lens,3,2.36,4,Simul_+0deg,2.3,1.42,,,,
full_lens,3,2.36,5,Simul_-15deg,6.4,2.38,,,,
full_lens,3,2.36,6,Simul_-30deg,6.1,2.3,,,,
full_lens,3,2.36,7,Simul_-45deg,7.6,2.72,,,,
full_lens,3,2.36,8,Simul_-60deg,10.3,3.48,,,,
full_lens,4,3.14,0,Simul_+60deg,-1.2,0.81,,,,
full_lens,4,3.14,1,Simul_+45deg,-0.3,0.94,,,,
full_lens,4,3.14,2,Simul_+30deg,-1.9,0.71,,,,
full_lens,4,3.14,3,Simul_+15deg,1.7,1.29,,,,
full_lens,4,3.14,4,Simul_+0deg,1.6,1.25,,,,
full_lens,4,3.14,5,Simul_-15deg,5.9,2.26,,,,
full_lens,4,3.14,6,Simul_-30deg,6.3,2.37,,,,
full_lens,4,3.14,7,Simul_-45deg,8.7,3.07,,,,
full_lens,4,3.14,8,Simul_-60deg,10.0,3.41,,,,
full_lens,5,3.93,0,Simul_+60deg,-1.6,0.75,,,,
full_lens,5,3.93,1,Simul_+45deg,-0.3,0.92,,,,
full_lens,5,3.93,2,Simul_+30deg,-1.5,0.74,,,,
full_lens,5,3.93,3,Simul_+15deg,1.9,1.26,,,,
full_lens,5,3.93,4,Simul_+0deg,1.6,1.22,,,,
full_lens,5,3.93,5,Simul_-15deg,4.3,1.79,,,,
full_lens,5,3.93,6,Simul_-30deg,7.0,2.54,,,,
full_lens,5,3.93,7,Simul_-45deg,10.1,3.45,,,,
full_lens,5,3.93,8,Simul_-60deg,9.4,3.22,,,,
full_lens,6,4.71,0,Simul_+60deg,-2.0,0.7,,,,
full_lens,6,4.71,1,Simul_+45deg,-0.5,0.91,,,,
full_lens,6,4.71,2,Simul_+30deg,-0.9,0.85,,,,
full_lens,6,4.71,3,Simul_+15deg,1.8,1.31,,,,
full_lens,6,4.71,4,Simul_+0deg,0.9,1.15,,,,
full_lens,6,4.71,5,Simul_-15deg,4.2,1.81,,,,
full_lens,6,4.71,6,Simul_-30deg,6.3,2.38,,,,
full_lens,6,4.71,7,Simul_-45deg,9.9,3.4,,,,
full_lens,6,4.71,8,Simul_-60deg,8.5,2.96,,,,
full_lens,7,5.5,0,Simul_+60deg,-2.1,0.68,,,,
full_lens,7,5.5,1,Simul_+45deg,-0.7,0.88,,,,
full_lens,7,5.5,2,Simul_+30deg,-1.0,0.84,,,,
full_lens,7,5.5,3,Simul_+15deg,1.2,1.21,,,,
full_lens,7,5.5,4,Simul_+0deg,0.5,1.08,,,,
full_lens,7,5.5,5,Simul_-15deg,3.2,1.59,,,,
full_lens,7,5.5,6,Simul_-30deg,7.0,2.56,,,,
full_lens,7,5.5,7,Simul_-45deg,9.8,3.4,,,,
full_lens,7,5.5,8,Simul_-60deg,7.3,2.64,,,,
full_lens,8,6.28,0,Simul_+60deg,-2.0,0.7,,,,
full_lens,8,6.28,1,Simul_+45deg,-0.7,0.88,,,,
full_lens,8,6.28,2,Simul_+30deg,-0.9,0.85,,,,
full_lens,8,6.28,3,Simul_+15deg,1.0,1.16,,,,
full_lens,8,6.28,4,Simul_+0deg,0.3,1.04,,,,
full_lens,8,6.28,5,Simul_-15deg,3.1,1.59,,,,
full_lens,8,6.28,6,Simul_-30deg,7.3,2.66,,,,
full_lens,8,6.28,7,Simul_-45deg,9.5,3.3,,,,
full_lens,8,6.28,8,Simul_-60deg,5.9,2.24,,,,
full_lens,9,7.07,0,Simul_+60deg,-2.6,0.62,,,,
full_lens,9,7.07,1,Simul_+45deg,-0.5,0.9,,,,
full_lens,9,7.07,2,Simul_+30deg,-0.9,0.84,,,,
full_lens,9,7.07,3,Simul_+15deg,0.8,1.13,,,,
full_lens,9,7.07,4,Simul_+0deg,0.0,0.99,,,,
full_lens,9,7.07,5,Simul_-15deg,3.3,1.63,,,,
full_lens,9,7.07,6,Simul_-30deg,7.5,2.7,,,,
full_lens,9,7.07,7,Simul_-45deg,8.8,3.09,,,,
full_lens,9,7.07,8,Simul_-60deg,5.5,2.17,,,,
full_lens,10,7.85,0,Simul_+60deg,-1.8,0.72,,,,
full_lens,10,7.85,1,Simul_+45deg,-1.2,0.8,,,,
full_lens,10,7.85,2,Simul_+30deg,-2.1,0.68,,,,
full_lens,10,7.85,3,Simul_+15deg,-1.1,0.81,,,,
full_lens,10,7.85,4,Simul_+0deg,-1.3,0.79,,,,
full_lens,10,7.85,5,Simul_-15deg,5.3,2.09,,,,
full_lens,10,7.85,6,Simul_-30deg,8.2,2.91,,,,
full_lens,10,7.85,7,Simul_-45deg,7.9,2.78,,,,
full_lens,10,7.85,8,Simul_-60deg,4.1,1.8,,,,
full_lens,11,8.64,0,Simul_+60deg,-2.9,0.59,,,,
full_lens,11,8.64,1,Simul_+45deg,-1.0,0.83,,,,
full_lens,11,8.64,2,Simul_+30deg,-1.1,0.82,,,,
full_lens,11,8.64,3,Simul_+15deg,-1.3,0.8,,,,
full_lens,11,8.64,4,Simul_+0deg,-0.3,0.94,,,,
full_lens,11,8.64,5,Simul_-15deg,4.5,1.87,,,,
full_lens,11,8.64,6,Simul_-30deg,8.2,2.89,,,,
full_lens,11,8.64,7,Simul_-45deg,6.8,2.51,,,,
full_lens,11,8.64,8,Simul_-60deg,4.1,1.82,,,,
full_lens,12,9.42,0,Simul_+60deg,-2.7,0.62,,,,
full_lens,12,9.42,1,Simul_+45deg,-0.9,0.85,,,,
full_lens,12,9.42,2,Simul_+30deg,-2.2,0.68,,,,
full_lens,12,9.42,3,Simul_+15deg,-2.3,0.66,,,,
full_lens,12,9.42,4,Simul_+0deg,0.7,1.1,,,,
full_lens,12,9.42,5,Simul_-15deg,5.1,2.06,,,,
full_lens,12,9.42,6,Simul_-30deg,8.3,2.93,,,,
full_lens,12,9.42,7,Simul_-45deg,5.6,2.19,,,,
full_lens,12,9.42,8,Simul_-60deg,4.3,1.87,,,,
full_lens,13,10.21,0,Simul_+60deg,-2.9,0.6,,,,
full_lens,13,10.21,1,Simul_+45deg,-0.5,0.91,,,,
full_lens,13,10.21,2,Simul_+30deg,-2.6,0.63,,,,
full_lens,13,10.21,3,Simul_+15deg,-2.6,0.63,,,,
full_lens,13,10.21,4,Simul_+0deg,1.7,1.31,,,,
full_lens,13,10.21,5,Simul_-15deg,5.7,2.23,,,,
full_lens,13,10.21,6,Simul_-30deg,7.7,2.78,,,,
full_lens,13,10.21,7,Simul_-45deg,3.7,1.72,,,,
full_lens,13,10.21,8,Simul_-60deg,4.3,1.87,,,,
full_lens,14,10.99,0,Simul_+60deg,-1.9,0.72,,,,
full_lens,14,10.99,1,Simul_+45deg,-0.2,0.96,,,,
full_lens,14,10.99,2,Simul_+30deg,-3.3,0.55,,,,
full_lens,14,10.99,3,Simul_+15deg,-2.5,0.63,,,,
full_lens,14,10.99,4,Simul_+0deg,3.7,1.74,,,,
full_lens,14,10.99,5,Simul_-15deg,6.5,2.44,,,,
full_lens,14,10.99,6,Simul_-30deg,7.2,2.63,,,,
full_lens,14,10.99,7,Simul_-45deg,2.9,1.55,,,,
full_lens,14,10.99,8,Simul_-60deg,4.4,1.89,,,,
full_lens,15,11.78,0,Simul_+60deg,-2.1,0.69,,,,
full_lens,15,11.78,1,Simul_+45deg,0.4,1.06,,,,
full_lens,15,11.78,2,Simul_+30deg,-3.8,0.5,,,,
full_lens,15,11.78,3,Simul_+15deg,-0.7,0.89,,,,
full_lens,15,11.78,4,Simul_+0deg,4.4,1.9,,,,
full_lens,15,11.78,5,Simul_-15deg,6.9,2.53,,,,
full_lens,15,11.78,6,Simul_-30deg,5.9,2.28,,,,
full_lens,15,11.78,7,Simul_-45deg,1.5,1.25,,,,
full_lens,15,11.78,8,Simul_-60deg,4.3,1.88,,,,
full_lens,16,12.56,0,Simul_+60deg,-1.4,0.77,,,,
full_lens,16,12.56,1,Simul_+45deg,1.0,1.16,,,,
full_lens,16,12.56,2,Simul_+30deg,-3.6,0.51,,,,
full_lens,16,12.56,3,Simul_+15deg,1.7,1.29,,,,
full_lens,16,12.56,4,Simul_+0deg,4.4,1.88,,,,
full_lens,16,12.56,5,Simul_-15deg,6.8,2.53,,,,
full_lens,16,12.56,6,Simul_-30deg,4.7,1.91,,,,
full_lens,16,12.56,7,Simul_-45deg,0.1,1.0,,,,
full_lens,16,12.56,8,Simul_-60deg,4.1,1.81,,,,
full_lens,17,13.35,0,Simul_+60deg,-0.4,0.93,,,,
full_lens,17,13.35,1,Simul_+45deg,0.7,1.11,,,,
full_lens,17,13.35,2,Simul_+30deg,-2.1,0.69,,,,
full_lens,17,13.35,3,Simul_+15deg,3.1,1.58,,,,
full_lens,17,13.35,4,Simul_+0deg,5.8,2.23,,,,
full_lens,17,13.35,5,Simul_-15deg,7.0,2.57,,,,
full_lens,17,13.35,6,Simul_-30deg,4.5,1.92,,,,
full_lens,17,13.35,7,Simul_-45deg,0.4,1.04,,,,
full_lens,17,13.35,8,Simul_-60deg,3.0,1.56,,,,
full_lens,18,14.13,0,Simul_+60deg,-1.2,0.8,,,,
full_lens,18,14.13,1,Simul_+45deg,1.5,1.26,,,,
full_lens,18,14.13,2,Simul_+30deg,0.1,1.01,,,,
full_lens,18,14.13,3,Simul_+15deg,5.1,2.05,,,,
full_lens,18,14.13,4,Simul_+0deg,4.8,1.98,,,,
full_lens,18,14.13,5,Simul_-15deg,5.9,2.23,,,,
full_lens,18,14.13,6,Simul_-30deg,2.2,1.39,,,,
full_lens,18,14.13,7,Simul_-45deg,-0.9,0.85,,,,
full_lens,18,14.13,8,Simul_-60deg,2.4,1.43,,,,
full_lens,19,14.92,0,Simul_+60deg,-1.0,0.84,,,,
full_lens,19,14.92,1,Simul_+45deg,2.4,1.43,,,,
full_lens,19,14.92,2,Simul_+30deg,1.4,1.19,,,,
full_lens,19,14.92,3,Simul_+15deg,5.2,2.06,,,,
full_lens,19,14.92,4,Simul_+0deg,4.2,1.83,,,,
full_lens,19,14.92,5,Simul_-15deg,5.4,2.14,,,,
full_lens,19,14.92,6,Simul_-30deg,1.5,1.26,,,,
full_lens,19,14.92,7,Simul_-45deg,-1.6,0.76,,,,
full_lens,19,14.92,8,Simul_-60deg,1.8,1.32,,,,
full_lens,20,15.7,0,Simul_+60deg,-0.1,0.97,,,,
full_lens,20,15.7,1,Simul_+45deg,3.0,1.57,,,,
full_lens,20,15.7,2,Simul_+30deg,5.2,2.08,,,,
full_lens,20,15.7,3,Simul_+15deg,5.7,2.21,,,,
full_lens,20,15.7,4,Simul_+0deg,4.1,1.82,,,,
full_lens,20,15.7,5,Simul_-15deg,4.2,1.84,,,,
full_lens,20,15.7,6,Simul_-30deg,0.8,1.12,,,,
full_lens,20,15.7,7,Simul_-45deg,-2.2,0.67,,,,
full_lens,20,15.7,8,Simul_-60deg,1.1,1.19,,,,
full_lens,21,16.49,0,Simul_+60deg,0.5,1.08,,,,
full_lens,21,16.49,1,Simul_+45deg,4.6,1.92,,,,
full_lens,21,16.49,2,Simul_+30deg,6.0,2.25,,,,
full_lens,21,16.49,3,Simul_+15deg,6.0,2.3,,,,
full_lens,21,16.49,4,Simul_+0deg,4.1,1.83,,,,
full_lens,21,16.49,5,Simul_-15deg,3.4,1.64,,,,
full_lens,21,16.49,6,Simul_-30deg,0.6,1.09,,,,
full_lens,21,16.49,7,Simul_-45deg,-2.3,0.66,,,,
full_lens,21,16.49,8,Simul_-60deg,0.8,1.13,,,,
full_lens,22,17.27,0,Simul_+60deg,-0.0,0.99,,,,
full_lens,22,17.27,1,Simul_+45deg,6.3,2.39,,,,
full_lens,22,17.27,2,Simul_+30deg,7.0,2.57,,,,
full_lens,22,17.27,3,Simul_+15deg,5.4,2.14,,,,
full_lens,22,17.27,4,Simul_+0deg,3.3,1.63,,,,
full_lens,22,17.27,5,Simul_-15deg,2.7,1.5,,,,
full_lens,22,17.27,6,Simul_-30deg,0.3,1.03,,,,
full_lens,22,17.27,7,Simul_-45deg,-1.9,0.71,,,,
full_lens,22,17.27,8,Simul_-60deg,0.9,1.15,,,,
full_lens,23,18.06,0,Simul_+60deg,0.5,1.07,,,,
full_lens,23,18.06,1,Simul_+45deg,7.6,2.73,,,,
full_lens,23,18.06,2,Simul_+30deg,7.3,2.63,,,,
full_lens,23,18.06,3,Simul_+15deg,5.4,2.14,,,,
full_lens,23,18.06,4,Simul_+0deg,3.5,1.67,,,,
full_lens,23,18.06,5,Simul_-15deg,2.5,1.46,,,,
full_lens,23,18.06,6,Simul_-30deg,0.6,1.1,,,,
full_lens,23,18.06,7,Simul_-45deg,-1.2,0.8,,,,
full_lens,23,18.06,8,Simul_-60deg,1.8,1.32,,,,
full_lens,24,18.84,0,Simul_+60deg,0.2,1.01,,,,
full_lens,24,18.84,1,Simul_+45deg,8.9,3.1,,,,
full_lens,24,18.84,2,Simul_+30deg,7.1,2.59,,,,
full_lens,24,18.84,3,Simul_+15deg,4.5,1.88,,,,
full_lens,24,18.84,4,Simul_+0deg,2.9,1.54,,,,
full_lens,24,18.84,5,Simul_-15deg,1.8,1.32,,,,
full_lens,24,18.84,6,Simul_-30deg,0.6,1.1,,,,
full_lens,24,18.84,7,Simul_-45deg,-0.7,0.87,,,,
full_lens,24,18.84,8,Simul_-60deg,2.6,1.47,,,,
full_lens,25,19.63,0,Simul_+60deg,1.0,1.16,,,,
full_lens,25,19.63,1,Simul_+45deg,9.8,3.37,,,,
full_lens,25,19.63,2,Simul_+30deg,6.9,2.53,,,,
full_lens,25,19.63,3,Simul_+15deg,4.3,1.8,,,,
full_lens,25,19.63,4,Simul_+0deg,2.3,1.41,,,,
full_lens,25,19.63,5,Simul_-15deg,2.1,1.36,,,,
full_lens,25,19.63,6,Simul_-30deg,1.1,1.17,,,,
full_lens,25,19.63,7,Simul_-45deg,-0.1,0.97,,,,
full_lens,25,19.63,8,Simul_-60deg,3.5,1.67,,,,
full_lens,26,20.41,0,Simul_+60deg,3.1,1.59,,,,
full_lens,26,20.41,1,Simul_+45deg,10.0,3.39,,,,
full_lens,26,20.41,2,Simul_+30deg,7.2,2.62,,,,
full_lens,26,20.41,3,Simul_+15deg,3.2,1.6,,,,
full_lens,26,20.41,4,Simul_+0deg,1.3,1.2,,,,
full_lens,26,20.41,5,Simul_-15deg,2.6,1.47,,,,
full_lens,26,20.41,6,Simul_-30deg,1.0,1.14,,,,
full_lens,26,20.41,7,Simul_-45deg,-0.2,0.95,,,,
full_lens,26,20.41,8,Simul_-60deg,3.5,1.67,,,,
full_lens,27,21.2,0,Simul_+60deg,3.7,1.72,,,,
full_lens,27,21.2,1,Simul_+45deg,10.8,3.68,,,,
full_lens,27,21.2,2,Simul_+30deg,7.4,2.67,,,,
full_lens,27,21.2,3,Simul_+15deg,1.8,1.31,,,,
full_lens,27,21.2,4,Simul_+0deg,0.9,1.14,,,,
full_lens,27,21.2,5,Simul_-15deg,3.0,1.56,,,,
full_lens,27,21.2,6,Simul_-30deg,1.7,1.3,,,,
full_lens,27,21.2,7,Simul_-45deg,1.1,1.17,,,,
full_lens,27,21.2,8,Simul_-60deg,4.3,1.88,,,,
full_lens,28,21.98,0,Simul_+60deg,5.2,2.11,,,,
full_lens,28,21.98,1,Simul_+45deg,11.1,3.77,,,,
full_lens,28,21.98,2,Simul_+30deg,7.0,2.54,,,,
full_lens,28,21.98,3,Simul_+15deg,1.4,1.22,,,,
full_lens,28,21.98,4,Simul_+0deg,0.4,1.05,,,,
full_lens,28,21.98,5,Simul_-15deg,3.4,1.66,,,,
full_lens,28,21.98,6,Simul_-30deg,1.7,1.29,,,,
full_lens,28,21.98,7,Simul_-45deg,1.1,1.19,,,,
full_lens,28,21.98,8,Simul_-60deg,4.3,1.85,,,,
full_lens,29,22.77,0,Simul_+60deg,6.0,2.32,,,,
full_lens,29,22.77,1,Simul_+45deg,11.0,3.76,,,,
full_lens,29,22.77,2,Simul_+30deg,6.5,2.42,,,,
full_lens,29,22.77,3,Simul_+15deg,1.1,1.17,,,,
full_lens,29,22.77,4,Simul_+0deg,-0.0,0.99,,,,
full_lens,29,22.77,5,Simul_-15deg,3.7,1.71,,,,
full_lens,29,22.77,6,Simul_-30deg,1.6,1.28,,,,
full_lens,29,22.77,7,Simul_-45deg,1.0,1.16,,,,
full_lens,29,22.77,8,Simul_-60deg,4.0,1.79,,,,
full_lens,30,23.55,0,Simul_+60deg,6.6,2.46,,,,
full_lens,30,23.55,1,Simul_+45deg,11.0,3.74,,,,
full_lens,30,23.55,2,Simul_+30deg,5.8,2.21,,,,
full_lens,30,23.55,3,Simul_+15deg,1.5,1.26,,,,
full_lens,30,23.55,4,Simul_+0deg,0.1,1.01,,,,
full_lens,30,23.55,5,Simul_-15deg,3.5,1.69,,,,
full_lens,30,23.55,6,Simul_-30deg,1.9,1.34,,,,
full_lens,30,23.55,7,Simul_-45deg,1.3,1.22,,,,
full_lens,30,23.55,8,Simul_-60deg,3.7,1.72,,,,
full_lens,31,24.34,0,Simul_+60deg,6.7,2.49,,,,
full_lens,31,24.34,1,Simul_+45deg,10.7,3.65,,,,
full_lens,31,24.34,2,Simul_+30deg,5.0,2.03,,,,
full_lens,31,24.34,3,Simul_+15deg,2.3,1.41,,,,
full_lens,31,24.34,4,Simul_+0deg,1.4,1.22,,,,
full_lens,31,24.34,5,Simul_-15deg,2.0,1.3,,,,
full_lens,31,24.34,6,Simul_-30deg,1.3,1.17,,,,
full_lens,31,24.34,7,Simul_-45deg,1.4,1.2,,,,
full_lens,31,24.34,8,Simul_-60deg,3.7,1.68,,,,
full_lens,32,25.12,0,Simul_+60deg,6.5,2.45,,,,
full_lens,32,25.12,1,Simul_+45deg,9.5,3.29,,,,
full_lens,32,25.12,2,Simul_+30deg,5.0,2.02,,,,
full_lens,32,25.12,3,Simul_+15deg,1.8,1.31,,,,
full_lens,32,25.12,4,Simul_+0deg,1.3,1.2,,,,
full_lens,32,25.12,5,Simul_-15deg,2.7,1.52,,,,
full_lens,32,25.12,6,Simul_-30deg,1.4,1.24,,,,
full_lens,32,25.12,7,Simul_-45deg,0.5,1.05,,,,
full_lens,32,25.12,8,Simul_-60deg,2.9,1.53,,,,
full_lens,33,25.91,0,Simul_+60deg,5.9,2.28,,,,
full_lens,33,25.91,1,Simul_+45deg,8.1,2.86,,,,
full_lens,33,25.91,2,Simul_+30deg,4.9,2.02,,,,
full_lens,33,25.91,3,Simul_+15deg,1.7,1.31,,,,
full_lens,33,25.91,4,Simul_+0deg,1.5,1.25,,,,
full_lens,33,25.91,5,Simul_-15deg,2.2,1.4,,,,
full_lens,33,25.91,6,Simul_-30deg,0.9,1.14,,,,
full_lens,33,25.91,7,Simul_-45deg,-0.1,0.97,,,,
full_lens,33,25.91,8,Simul_-60deg,2.1,1.38,,,,
full_lens,34,26.7,0,Simul_+60deg,5.1,2.07,,,,
full_lens,34,26.7,1,Simul_+45deg,6.6,2.44,,,,
full_lens,34,26.7,2,Simul_+30deg,5.1,2.06,,,,
full_lens,34,26.7,3,Simul_+15deg,1.5,1.25,,,,
full_lens,34,26.7,4,Simul_+0deg,1.8,1.32,,,,
full_lens,34,26.7,5,Simul_-15deg,1.6,1.25,,,,
full_lens,34,26.7,6,Simul_-30deg,-0.4,0.92,,,,
full_lens,34,26.7,7,Simul_-45deg,-0.8,0.86,,,,
full_lens,34,26.7,8,Simul_-60deg,1.4,1.24,,,,
full_lens,35,27.48,0,Simul_+60deg,3.8,1.75,,,,
full_lens,35,27.48,1,Simul_+45deg,5.3,2.11,,,,
full_lens,35,27.48,2,Simul_+30deg,5.3,2.12,,,,
full_lens,35,27.48,3,Simul_+15deg,2.1,1.38,,,,
full_lens,35,27.48,4,Simul_+0deg,1.8,1.3,,,,
full_lens,35,27.48,5,Simul_-15deg,1.7,1.29,,,,
full_lens,35,27.48,6,Simul_-30deg,-0.2,0.96,,,,
full_lens,35,27.48,7,Simul_-45deg,-1.0,0.83,,,,
full_lens,35,27.48,8,Simul_-60deg,1.4,1.25,,,,
full_lens,36,28.27,0,Simul_+60deg,2.0,1.36,,,,
full_lens,36,28.27,1,Simul_+45deg,3.4,1.63,,,,
full_lens,36,28.27,2,Simul_+30deg,5.8,2.24,,,,
full_lens,36,28.27,3,Simul_+15deg,2.7,1.5,,,,
full_lens,36,28.27,4,Simul_+0deg,1.9,1.33,,,,
full_lens,36,28.27,5,Simul_-15deg,0.6,1.09,,,,
full_lens,36,28.27,6,Simul_-30deg,-0.5,0.91,,,,
full_lens,36,28.27,7,Simul_-45deg,-1.1,0.82,,,,
full_lens,36,28.27,8,Simul_-60deg,1.6,1.26,,,,
full_lens,37,29.05,0,Simul_+60deg,0.1,0.99,,,,
full_lens,37,29.05,1,Simul_+45deg,2.6,1.48,,,,
full_lens,37,29.05,2,Simul_+30deg,5.6,2.17,,,,
full_lens,37,29.05,3,Simul_+15deg,3.2,1.61,,,,
full_lens,37,29.05,4,Simul_+0deg,1.9,1.33,,,,
full_lens,37,29.05,5,Simul_-15deg,-1.0,0.84,,,,
full_lens,37,29.05,6,Simul_-30deg,-1.6,0.74,,,,
full_lens,37,29.05,7,Simul_-45deg,-1.1,0.81,,,,
full_lens,37,29.05,8,Simul_-60deg,1.1,1.19,,,,
full_lens,38,29.84,0,Simul_+60deg,-1.0,0.84,,,,
full_lens,38,29.84,1,Simul_+45deg,4.1,1.81,,,,
full_lens,38,29.84,2,Simul_+30deg,5.6,2.16,,,,
full_lens,38,29.84,3,Simul_+15deg,3.1,1.6,,,,
full_lens,38,29.84,4,Simul_+0deg,1.8,1.32,,,,
full_lens,38,29.84,5,Simul_-15deg,-2.6,0.63,,,,
full_lens,38,29.84,6,Simul_-30deg,-2.3,0.66,,,,
full_lens,38,29.84,7,Simul_-45deg,-1.3,0.79,,,,
full_lens,38,29.84,8,Simul_-60deg,0.6,1.09,,,,
full_lens,39,30.62,0,Simul_+60deg,-1.4,0.78,,,,
full_lens,39,30.62,1,Simul_+45deg,5.4,2.1,,,,
full_lens,39,30.62,2,Simul_+30deg,5.2,2.08,,,,
full_lens,39,30.62,3,Simul_+15deg,2.9,1.53,,,,
full_lens,39,30.62,4,Simul_+0deg,1.4,1.23,,,,
full_lens,39,30.62,5,Simul_-15deg,-3.7,0.51,,,,
full_lens,39,30.62,6,Simul_-30deg,-1.9,0.71,,,,
full_lens,39,30.62,7,Simul_-45deg,-1.0,0.83,,,,
full_lens,39,30.62,8,Simul_-60deg,0.4,1.06,,,,
full_lens,40,31.41,0,Simul_+60deg,-1.0,0.84,,,,
full_lens,40,31.41,1,Simul_+45deg,6.3,2.36,,,,
full_lens,40,31.41,2,Simul_+30deg,5.0,2.02,,,,
full_lens,40,31.41,3,Simul_+15deg,2.9,1.54,,,,
full_lens,40,31.41,4,Simul_+0deg,1.1,1.18,,,,
full_lens,40,31.41,5,Simul_-15deg,-3.6,0.51,,,,
full_lens,40,31.41,6,Simul_-30deg,-0.8,0.86,,,,
full_lens,40,31.41,7,Simul_-45deg,-1.0,0.84,,,,
full_lens,40,31.41,8,Simul_-60deg,0.2,1.03,,,,
full_lens,41,32.19,0,Simul_+60deg,0.3,1.04,,,,
full_lens,41,32.19,1,Simul_+45deg,7.1,2.6,,,,
full_lens,41,32.19,2,Simul_+30deg,4.8,1.98,,,,
full_lens,41,32.19,3,Simul_+15deg,2.7,1.5,,,,
full_lens,41,32.19,4,Simul_+0deg,0.1,0.98,,,,
full_lens,41,32.19,5,Simul_-15deg,-2.1,0.68,,,,
full_lens,41,32.19,6,Simul_-30deg,0.1,0.99,,,,
full_lens,41,32.19,7,Simul_-45deg,-0.9,0.85,,,,
full_lens,41,32.19,8,Simul_-60deg,-0.3,0.93,,,,
full_lens,42,32.98,0,Simul_+60deg,1.9,1.32,,,,
full_lens,42,32.98,1,Simul_+45deg,7.5,2.63,,,,
full_lens,42,32.98,2,Simul_+30deg,4.9,1.98,,,,
full_lens,42,32.98,3,Simul_+15deg,2.8,1.52,,,,
full_lens,42,32.98,4,Simul_+0deg,-1.0,0.83,,,,
full_lens,42,32.98,5,Simul_-15deg,-0.2,0.97,,,,
full_lens,42,32.98,6,Simul_-30deg,1.1,1.17,,,,
full_lens,42,32.98,7,Simul_-45deg,-0.6,0.89,,,,
full_lens,42,32.98,8,Simul_-60deg,-0.4,0.91,,,,
full_lens,43,33.76,0,Simul_+60deg,3.0,1.55,,,,
full_lens,43,33.76,1,Simul_+45deg,8.2,2.86,,,,
full_lens,43,33.76,2,Simul_+30deg,4.9,1.99,,,,
full_lens,43,33.76,3,Simul_+15deg,3.0,1.55,,,,
full_lens,43,33.76,4,Simul_+0deg,-0.7,0.87,,,,
full_lens,43,33.76,5,Simul_-15deg,2.3,1.41,,,,
full_lens,43,33.76,6,Simul_-30deg,2.0,1.34,,,,
full_lens,43,33.76,7,Simul_-45deg,-0.3,0.94,,,,
full_lens,43,33.76,8,Simul_-60deg,-1.2,0.81,,,,
full_lens,44,34.55,0,Simul_+60deg,4.4,1.9,,,,
full_lens,44,34.55,1,Simul_+45deg,8.1,2.88,,,,
full_lens,44,34.55,2,Simul_+30deg,5.5,2.15,,,,
full_lens,44,34.55,3,Simul_+15deg,3.8,1.75,,,,
full_lens,44,34.55,4,Simul_+0deg,1.4,1.24,,,,
full_lens,44,34.55,5,Simul_-15deg,3.8,1.75,,,,
full_lens,44,34.55,6,Simul_-30deg,2.6,1.49,,,,
full_lens,44,34.55,7,Simul_-45deg,0.0,1.0,,,,
full_lens,44,34.55,8,Simul_-60deg,-1.6,0.74,,,,
full_lens,45,35.33,0,Simul_+60deg,5.7,2.19,,,,
full_lens,45,35.33,1,Simul_+45deg,8.5,2.97,,,,
full_lens,45,35.33,2,Simul_+30deg,6.8,2.46,,,,
full_lens,45,35.33,3,Simul_+15deg,5.8,2.2,,,,
full_lens,45,35.33,4,Simul_+0deg,4.5,1.89,,,,
full_lens,45,35.33,5,Simul_-15deg,5.2,2.08,,,,
full_lens,45,35.33,6,Simul_-30deg,2.9,1.54,,,,
full_lens,45,35.33,7,Simul_-45deg,0.1,1.01,,,,
full_lens,45,35.33,8,Simul_-60deg,-1.8,0.72,,,,
full_lens,46,36.12,0,Simul_+60deg,7.7,2.74,,,,
full_lens,46,36.12,1,Simul_+45deg,9.7,3.32,,,,
full_lens,46,36.12,2,Simul_+30deg,8.6,3.0,,,,
full_lens,46,36.12,3,Simul_+15deg,8.1,2.84,,,,
full_lens,46,36.12,4,Simul_+0deg,7.1,2.56,,,,
full_lens,46,36.12,5,Simul_-15deg,6.8,2.5,,,,
full_lens,46,36.12,6,Simul_-30deg,3.2,1.6,,,,
full_lens,46,36.12,7,Simul_-45deg,1.2,1.19,,,,
